-6.33426363485458	-7.141429988152993
-1.6125082551222931	-8.15325647513292
3.1092471246099933	-8.827807466452867
8.842807228570635	-10.17690944909276
11.878221401255672	-11.526011431732655
13.901830849712368	-14.56149089267241
17.274513263806853	-16.247868370972284
21.65900040212969	-14.56149089267241
25.36895105763364	-12.87511341437255
29.41616995454703	-12.200562423052602
33.46338885146042	-12.200562423052602
38.18514423119271	-13.212388910032516
42.906899610925	-14.89876638833239
47.96592323206673	-16.247868370972284
