-46.6979338357344	-38.82670068856732
-51.16926087730396	-38.61521554504121
-56.25726136892724	-44.48599305400452
-49.603722264496795	-51.530926064760486
-43.34156781326815	-58.57585907551645
-36.29664405563592	-62.09832558089443
-28.46895099160011	-62.48971074815865
-17.11879604874818	-60.53278491183755
-15.55325743594102	-58.57585907551645
-19.075719314757137	-53.8792370683458
-16.727411395546397	-46.44291889032562
-11.639410903923121	-45.26876338853296
-3.811717839887308	-41.35491171589075
4.798744530552085	-39.39798587956965
