33.774780576555884	-52.96246082558065
40.67662776876341	-50.94926174138733
46.15608166344296	-47.42667990119696
53.59248337765089	-44.68689402549334
54.375262505462274	-47.42667990119696
51.24414599421681	-54.47184358157771
43.80774428000885	-57.99442542176808
34.80578431017818	-60.7342112974717
28.54355128768728	-64.64819111990545
17.976033062233867	-70.1277628713127
9.365462656308878	-71.30195681804281
-1.59344513305021	-72.08475278252956
-9.812625975069524	-66.21378304887895
-9.029846847258156	-60.7342112974717
1.1462818142895657	-55.25463954606445
-3.9417825164842952	-50.16646577690059
-9.029846847258156	-44.29549604324996
-11.378184230692256	-39.207322274086096
