28.985093021381488	38.096277238745984
18.80909203813492	35.747966235160646
9.024475708090165	34.57381073336799
0.414013337650772	29.09441839166891
-9.76198764559578	22.04948538091294
-18.372450016035174	20.875329879120287
-23.46045050765845	13.830396868364318
-23.46045050765845	6.785463857608349
-20.32937328204413	2.871612184966139
-21.503527241649493	-6.13024666211092
-24.634604467263813	-8.478557665696243
-22.286296548053073	-16.697646178244867
-18.763834669236957	-22.9598088544724
-16.806911403228014	-27.265045694378827
-17.198296056429797	-30.787512199756804
